ID_img,region_shape
3219.JPG,0
3220.JPG,0
3221.JPG,0
3222.JPG,0
3223.JPG,0
3224.JPG,0
3225.JPG,0
3226.JPG,0
3227.JPG,0
3228.JPG,0
3229.JPG,0
3230.JPG,0
3231.JPG,0
3232.JPG,0
3233.JPG,0
3234.JPG,0
3235.JPG,0
3236.JPG,0
3237.JPG,0
3238.JPG,0
3239.JPG,0
3240.JPG,0
3241.JPG,0
3242.JPG,0
3243.JPG,0
3244.JPG,0
3245.JPG,0
3246.JPG,0
3247.JPG,0
3248.JPG,0
3249.JPG,0
3250.JPG,0
3251.JPG,0
3252.JPG,0
3253.JPG,0
3254.JPG,0
3255.JPG,0
3256.JPG,0
3257.JPG,0
3258.JPG,0
3259.JPG,0
3260.JPG,0
3261.JPG,0
3262.JPG,0
3263.JPG,0
3264.JPG,0
3265.JPG,0
3266.JPG,0
3267.JPG,0
3268.JPG,0
3269.JPG,0
3270.JPG,0
3271.JPG,0
3272.JPG,0
3273.JPG,0
3274.JPG,0
3275.JPG,0
3276.JPG,0
3277.JPG,0
3278.JPG,0
3279.JPG,0
3280.JPG,0
3281.JPG,0
3282.JPG,0
3283.JPG,0
3284.JPG,0
3285.JPG,0
3286.jpg,0
3287.JPG,0
3288.JPG,0
3289.JPG,0
3290.JPG,0
3291.JPG,0
3292.JPG,0
3293.JPG,0
3294.JPG,0
3295.JPG,0
3296.JPG,0
3297.JPG,0
3298.JPG,0
3299.JPG,0
3300.JPG,0
3301.JPG,0
3302.JPG,0
3303.JPG,0
3304.JPG,0
3305.JPG,0
3306.JPG,0
3307.JPG,0
3308.JPG,0
3309.JPG,0
3310.JPG,0
3311.JPG,0
3312.JPG,0
3313.JPG,0
3314.JPG,0
3315.JPG,0
3316.JPG,0
3317.JPG,0
3318.JPG,0
3319.JPG,0
3320.jpg,0
3321.JPG,0
3322.JPG,0
3323.JPG,0
3324.JPG,0
3325.JPG,0
3326.JPG,0
3327.JPG,0
3328.JPG,0
3329.JPG,0
3330.JPG,0
3331.JPG,0
3332.JPG,0
3333.JPG,0
3334.JPG,0
3335.JPG,0
3336.JPG,0
3337.JPG,0
3338.JPG,0
3339.JPG,0
3340.JPG,0
3341.JPG,0
3342.JPG,0
3343.JPG,0
3344.JPG,0
3345.JPG,0
3346.JPG,0
3347.JPG,0
3348.JPG,0
3349.JPG,0
3350.JPG,0
3351.JPG,0
3352.JPG,0
3353.JPG,0
3354.JPG,0
3355.JPG,0
3356.JPG,0
3357.JPG,0
3358.JPG,0
3359.JPG,0
3360.JPG,0
3361.JPG,0
3362.JPG,0
3363.JPG,0
3364.JPG,0
3365.JPG,0
3366.JPG,0
3367.JPG,0
3368.JPG,0
3369.JPG,0
3370.JPG,0
3371.jpg,0
3372.JPG,0
3373.JPG,0
3374.JPG,0
3375.JPG,0
3376.JPG,0
3377.JPG,0
3378.JPG,0
3379.JPG,0
3380.JPG,0
3381.JPG,0
3382.JPG,0
3383.JPG,0
3384.JPG,0
3385.JPG,0
3386.JPG,0
3387.JPG,0
3388.JPG,0
3389.JPG,0
3390.JPG,0
3391.JPG,0
3392.JPG,0
3393.JPG,0
3394.JPG,0
3395.JPG,0
3396.JPG,0
3397.JPG,0
3398.JPG,0
3399.JPG,0
3400.JPG,0
3401.JPG,0
3402.JPG,0
3403.JPG,0
3404.JPG,0
3405.JPG,0
3406.JPG,0
3407.JPG,0
3408.JPG,0
3409.JPG,0
3410.JPG,0
3411.JPG,0
3412.JPG,0
3413.JPG,0
3414.JPG,0
3415.JPG,0
3416.JPG,0
3417.JPG,0
3418.JPG,0
3419.JPG,0
3420.JPG,0
3421.JPG,0
3422.JPG,0
3423.JPG,0
3424.JPG,0
3425.JPG,0
3426.JPG,0
3427.JPG,0
3428.JPG,0
3429.JPG,0
3430.JPG,0
3431.JPG,0
3432.JPG,0
3433.JPG,0
3434.JPG,0
3435.JPG,0
